sub,cohort,time,trial,trial_type,mean_stim,actual_stim,val,RT_val,conf,RT_conf,rank
88,1,1678835085148,4,punishment,-80,-60,-50.0,11.436,9.0,2.086,1.0
88,1,1678835336705,12,punishment,-80,-80,-50.0,7.106,8.0,1.631,2.0
88,1,1678835402234,16,punishment,-80,-90,-60.0,2.605,7.0,4.294,3.0
88,1,1678835507789,22,punishment,-80,-80,-70.0,4.011,7.0,1.357,4.0
88,1,1678835669289,30,punishment,-80,-80,-70.0,3.191,7.0,1.229,5.0
88,1,1678835786892,36,punishment,-80,-80,-70.0,4.033,7.0,1.222,6.0
88,1,1678835892348,42,punishment,-80,-70,-70.0,5.404,7.0,0.973,7.0
88,1,1678835986417,48,punishment,-80,-80,-70.0,2.555,9.0,1.223,8.0
88,1,1678836051697,52,punishment,-80,-70,-70.0,2.865,8.0,1.328,9.0
88,1,1678836168196,59,punishment,-80,-90,-70.0,2.166,7.0,1.287,10.0
89,1,1678835487586,4,punishment,-80,-90,-90.0,3.697,9.0,1.318,1.0
89,1,1678835562110,12,punishment,-80,-80,-90.0,1.729,10.0,1.277,2.0
89,1,1678835619779,18,punishment,-80,-80,-90.0,2.346,8.0,1.956,3.0
89,1,1678835707182,24,punishment,-80,-70,-100.0,2.321,10.0,4.508,4.0
89,1,1678835745718,28,punishment,-80,-90,-90.0,15.779,9.0,1.615,5.0
89,1,1678835825953,36,punishment,-80,-80,-70.0,1.563,5.0,1.318,6.0
89,1,1678835866223,41,punishment,-80,-80,-80.0,3.588,8.0,2.466,7.0
89,1,1678835921826,47,punishment,-80,-70,-90.0,10.178,9.0,1.457,8.0
89,1,1678835958157,52,punishment,-80,-60,-90.0,3.643,9.0,2.228,9.0
89,1,1678836014160,59,punishment,-80,-70,-100.0,2.153,10.0,1.231,10.0
90,1,1678834686397,4,punishment,-80,-60,-30.0,5.127,4.0,2.209,1.0
90,1,1678834772080,12,punishment,-80,-90,-70.0,2.426,4.0,3.255,2.0
90,1,1678834855549,17,punishment,-80,-80,-60.0,4.032,5.0,1.093,3.0
90,1,1678834897559,22,punishment,-80,-80,-100.0,2.012,5.0,1.33,4.0
90,1,1678834979529,28,punishment,-80,-70,-100.0,6.647,5.0,1.627,5.0
90,1,1678835123573,36,punishment,-80,-80,-90.0,5.527,5.0,3.794,6.0
90,1,1678835164583,40,punishment,-80,-60,-90.0,4.514,5.0,1.289,7.0
90,1,1678835227905,46,punishment,-80,-80,-100.0,2.987,5.0,1.273,8.0
90,1,1678835309343,53,punishment,-80,-80,-100.0,2.017,5.0,1.008,9.0
90,1,1678835357479,58,punishment,-80,-70,-100.0,4.414,5.0,1.66,10.0
91,1,1678835604738,5,punishment,-80,-100,20.0,11.781,4.0,5.884,1.0
91,1,1678835668050,11,punishment,-80,-80,-40.0,3.532,5.0,4.673,2.0
91,1,1678835713936,16,punishment,-80,-60,0.0,6.764,6.0,3.205,3.0
91,1,1678835789386,24,punishment,-80,-80,0.0,3.598,5.0,2.744,4.0
91,1,1678835842410,30,punishment,-80,-80,-10.0,3.351,7.0,2.424,5.0
91,1,1678835874608,34,punishment,-80,-80,20.0,6.596,7.0,3.466,6.0
91,1,1678835944972,41,punishment,-80,-60,-80.0,4.307,6.0,2.808,7.0
91,1,1678835987306,46,punishment,-80,-90,-60.0,3.328,5.0,1.73,8.0
91,1,1678836073597,54,punishment,-80,-80,-40.0,4.824,5.0,2.054,9.0
91,1,1678836115061,59,punishment,-80,-90,-30.0,3.827,5.0,1.826,10.0
92,1,1678835149029,6,punishment,-80,-80,-20.0,3.958,4.0,5.192,1.0
92,1,1678835212098,11,punishment,-80,-70,-90.0,2.278,7.0,2.103,2.0
92,1,1678835284916,18,punishment,-80,-70,-90.0,2.743,4.0,1.81,3.0
92,1,1678835345186,24,punishment,-80,-80,-80.0,6.351,4.0,2.504,4.0
92,1,1678835393520,29,punishment,-80,-80,-80.0,6.173,2.0,6.755,5.0
92,1,1678835463006,35,punishment,-80,-80,-80.0,12.271,4.0,4.022,6.0
92,1,1678835520308,41,punishment,-80,-80,-80.0,2.935,3.0,2.205,7.0
92,1,1678835578076,47,punishment,-80,-100,-90.0,2.502,4.0,4.454,8.0
92,1,1678835635911,54,punishment,-80,-70,-90.0,3.083,4.0,1.834,9.0
92,1,1678835679946,59,punishment,-80,-90,-90.0,3.832,2.0,3.05,10.0
93,1,1678835294093,6,punishment,-80,-90,-40.0,3.422,0.0,1.371,1.0
93,1,1678835343575,12,punishment,-80,-80,-50.0,2.145,2.0,1.446,2.0
93,1,1678835389792,18,punishment,-80,-100,-30.0,1.895,2.0,2.153,3.0
93,1,1678835425610,23,punishment,-80,-90,-80.0,3.135,0.0,0.975,4.0
93,1,1678835462692,28,punishment,-80,-80,-40.0,2.226,3.0,2.549,5.0
93,1,1678835519659,35,punishment,-80,-90,-30.0,2.336,0.0,1.464,6.0
93,1,1678835568793,41,punishment,-80,-100,-70.0,1.504,2.0,1.56,7.0
93,1,1678835604777,46,punishment,-80,-80,-60.0,2.726,1.0,1.195,8.0
93,1,1678835650327,52,punishment,-80,-80,-80.0,1.755,0.0,1.699,9.0
93,1,1678835731960,60,punishment,-80,-80,-70.0,2.033,0.0,1.267,10.0
94,1,1678834765373,4,punishment,-80,-90,-80.0,4.781,9.0,4.497,1.0
94,1,1678834823188,10,punishment,-80,-60,-80.0,3.782,9.0,1.951,2.0
94,1,1678834903053,18,punishment,-80,-80,-80.0,3.427,8.0,1.41,3.0
94,1,1678834943803,23,punishment,-80,-70,-80.0,4.331,8.0,3.168,4.0
94,1,1678835003920,30,punishment,-80,-100,-80.0,5.215,8.0,1.574,5.0
94,1,1678835056440,35,punishment,-80,-60,-90.0,8.972,9.0,1.695,6.0
94,1,1678835164257,41,punishment,-80,-80,-80.0,3.761,6.0,1.43,7.0
94,1,1678835266873,47,punishment,-80,-90,-90.0,2.44,6.0,1.797,8.0
94,1,1678835384247,54,punishment,-80,-100,-90.0,2.455,5.0,1.654,9.0
94,1,1678835447186,58,punishment,-80,-80,-100.0,3.234,3.0,1.502,10.0
95,1,1678835627420,5,punishment,-80,-100,-30.0,4.435,9.0,1.135,1.0
95,1,1678835710265,12,punishment,-80,-80,-100.0,1.825,10.0,1.47,2.0
95,1,1678835776365,18,punishment,-80,-80,-100.0,1.45,9.0,1.279,3.0
95,1,1678835845503,24,punishment,-80,-90,-100.0,1.627,10.0,1.885,4.0
95,1,1678835913201,30,punishment,-80,-70,-100.0,1.66,9.0,1.511,5.0
95,1,1678835954362,34,punishment,-80,-70,-100.0,1.892,9.0,2.191,6.0
95,1,1678836042291,41,punishment,-80,-80,-100.0,1.873,9.0,1.359,7.0
95,1,1678836093116,46,punishment,-80,-90,-100.0,2.517,9.0,1.039,8.0
95,1,1678836177203,53,punishment,-80,-80,-100.0,1.495,9.0,2.016,9.0
95,1,1678836255526,60,punishment,-80,-100,-100.0,1.494,9.0,1.296,10.0
96,1,1678835791456,5,punishment,-80,-90,20.0,3.689,5.0,31.993,1.0
96,1,1678835855171,11,punishment,-80,-80,80.0,3.488,7.0,2.696,2.0
96,1,1678835945507,18,punishment,-80,-80,50.0,7.002,6.0,2.893,3.0
96,1,1678836006491,23,punishment,-80,-60,40.0,15.318,5.0,2.277,4.0
96,1,1678836096957,30,punishment,-80,-100,10.0,2.335,6.0,1.608,5.0
96,1,1678836156575,35,punishment,-80,-80,40.0,1.817,5.0,2.18,6.0
96,1,1678836239890,41,punishment,-80,-70,-60.0,3.885,3.0,2.439,7.0
96,1,1678836288775,46,punishment,-80,-60,-90.0,3.888,4.0,2.031,8.0
96,1,1678836373195,53,punishment,-80,-100,-100.0,3.002,5.0,3.142,9.0
96,1,1678836448576,59,punishment,-80,-80,-80.0,8.584,5.0,2.395,10.0
97,1,1678835216197,5,punishment,-80,-60,-20.0,2.946,5.0,4.005,1.0
97,1,1678835291192,12,punishment,-80,-100,-60.0,8.026,6.0,2.961,2.0
97,1,1678835331774,17,punishment,-80,-70,-60.0,2.701,6.0,3.448,3.0
97,1,1678835384888,23,punishment,-80,-80,-100.0,4.207,6.0,2.054,4.0
97,1,1678835449835,30,punishment,-80,-90,-30.0,3.907,7.0,3.94,5.0
97,1,1678835501848,36,punishment,-80,-70,-40.0,3.095,5.0,2.427,6.0
97,1,1678835544296,41,punishment,-80,-70,-10.0,3.081,10.0,2.21,7.0
97,1,1678835593831,47,punishment,-80,-90,-20.0,3.284,3.0,3.018,8.0
97,1,1678835643841,53,punishment,-80,-80,-20.0,3.076,4.0,2.433,9.0
97,1,1678835693171,59,punishment,-80,-60,0.0,2.634,10.0,2.223,10.0
98,1,1678836765631,5,punishment,-80,-100,-80.0,4.157,4.0,1.649,1.0
98,1,1678836820515,11,punishment,-80,-70,-80.0,3.333,4.0,1.422,2.0
98,1,1678836880331,18,punishment,-80,-90,-70.0,2.316,3.0,3.391,3.0
98,1,1678836915198,23,punishment,-80,-80,-80.0,3.184,6.0,1.471,4.0
98,1,1678836961132,29,punishment,-80,-80,-90.0,2.385,5.0,1.83,5.0
98,1,1678837022149,36,punishment,-80,-80,-70.0,2.369,2.0,1.901,6.0
98,1,1678837064332,41,punishment,-80,-80,-90.0,2.104,3.0,2.51,7.0
98,1,1678837118115,48,punishment,-80,-70,-80.0,3.111,5.0,2.671,8.0
98,1,1678837158899,53,punishment,-80,-70,-90.0,2.834,5.0,1.205,9.0
98,1,1678837212233,60,punishment,-80,-100,-80.0,2.275,6.0,1.158,10.0
99,1,1678836141216,4,punishment,-80,-80,-60.0,4.895,4.0,6.211,1.0
99,1,1678836211571,11,punishment,-80,-80,-60.0,2.387,7.0,2.224,2.0
99,1,1678836286158,17,punishment,-80,-80,-80.0,4.659,6.0,3.096,3.0
99,1,1678836343383,23,punishment,-80,-90,-80.0,2.719,6.0,3.262,4.0
99,1,1678836383459,28,punishment,-80,-60,-80.0,3.139,7.0,3.471,5.0
99,1,1678836440534,34,punishment,-80,-90,-80.0,5.128,7.0,3.713,6.0
99,1,1678836496025,40,punishment,-80,-80,-70.0,5.358,7.0,3.323,7.0
99,1,1678836552965,46,punishment,-80,-80,-80.0,4.288,7.0,3.69,8.0
99,1,1678836631753,54,punishment,-80,-70,-90.0,3.627,8.0,3.565,9.0
99,1,1678836689027,60,punishment,-80,-80,-80.0,6.041,7.0,2.604,10.0
